route_id,corridor_cluster_id,corridor_type_label,cluster_distance,cluster_outlier_flag,typology_pca_x,typology_pca_y,clustering_model_version,typology_claim_status
LTFRB_PUJ2079,1,High-Stop-Density Core,1.9139,False,-1.8715,-0.8169,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2080,1,High-Stop-Density Core,1.0883,False,-1.7745,-0.2633,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2081,0,Long Regional Connector,1.3138,False,-0.1915,-0.3167,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2082,0,Long Regional Connector,1.0899,False,-0.1842,0.0497,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2083,2,Dense Urban Trunk,3.5753,True,6.3202,-0.0168,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2084,2,Dense Urban Trunk,3.3656,True,6.0712,0.0339,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2085,0,Long Regional Connector,1.0451,False,1.2894,0.9607,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2086,0,Long Regional Connector,0.9301,False,1.3055,0.8172,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2087,2,Dense Urban Trunk,0.6438,False,3.0298,-0.3222,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2088,2,Dense Urban Trunk,1.3838,False,2.5864,-0.4978,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2089,2,Dense Urban Trunk,1.6577,False,2.4731,-1.2908,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2090,2,Dense Urban Trunk,1.7393,False,2.2564,-1.2192,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2091,1,High-Stop-Density Core,1.1392,False,-1.793,-0.5293,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2092,1,High-Stop-Density Core,1.2479,False,-1.8146,-0.5128,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2093,1,High-Stop-Density Core,1.3778,False,-2.1716,-0.8524,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2094,1,High-Stop-Density Core,1.3152,False,-2.1311,-0.4614,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2095,1,High-Stop-Density Core,0.4351,False,-1.7577,-0.085,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2096,1,High-Stop-Density Core,1.1383,False,-1.5677,-0.1391,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2097,0,Long Regional Connector,1.8722,False,1.7749,1.0202,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2098,0,Long Regional Connector,1.7861,False,1.7203,1.0443,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2099,0,Long Regional Connector,0.6623,False,0.8851,0.9574,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2100,0,Long Regional Connector,0.7815,False,1.0885,0.9803,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2101,2,Dense Urban Trunk,2.0513,False,4.9128,0.459,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2102,2,Dense Urban Trunk,2.0834,False,4.9485,0.4461,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2104,1,High-Stop-Density Core,0.6885,False,-1.5741,0.5942,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2105,0,Long Regional Connector,0.7096,False,0.2689,0.9114,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2106,0,Long Regional Connector,0.7096,False,0.2689,0.9114,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2107,1,High-Stop-Density Core,0.8801,False,-1.6835,0.7621,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2108,1,High-Stop-Density Core,0.7976,False,-1.6241,0.7518,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2109,2,Dense Urban Trunk,1.2814,False,3.7739,0.0575,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2110,2,Dense Urban Trunk,1.107,False,3.5758,0.1052,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2111,2,Dense Urban Trunk,1.2302,False,3.7492,0.0649,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2112,2,Dense Urban Trunk,0.9399,False,3.5178,0.1272,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2113,2,Dense Urban Trunk,1.9165,False,4.0641,-0.054,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2114,2,Dense Urban Trunk,1.1587,False,3.648,-0.0384,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2115,2,Dense Urban Trunk,2.0496,False,1.7642,-1.5778,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2116,2,Dense Urban Trunk,1.9986,False,1.8157,-1.5865,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2117,1,High-Stop-Density Core,1.1756,False,-0.5293,-0.0525,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2118,1,High-Stop-Density Core,0.9402,False,-0.8098,0.2197,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2119,2,Dense Urban Trunk,1.7627,False,4.6291,0.0616,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2120,2,Dense Urban Trunk,2.0271,False,4.8372,0.2354,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2121,0,Long Regional Connector,3.0208,True,1.7811,-1.4328,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2122,0,Long Regional Connector,2.9147,True,1.6935,-1.4144,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2123,0,Long Regional Connector,1.6612,False,0.3721,0.3736,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2124,0,Long Regional Connector,1.6605,False,0.4137,0.3055,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2125,1,High-Stop-Density Core,1.4179,False,-0.5623,-0.4675,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2126,1,High-Stop-Density Core,1.3362,False,-0.6452,-0.4246,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2127,0,Long Regional Connector,0.817,False,0.7458,-0.2916,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2129,1,High-Stop-Density Core,1.2654,False,-0.7328,-0.412,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2130,1,High-Stop-Density Core,1.2654,False,-0.7328,-0.412,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2131,1,High-Stop-Density Core,1.1426,False,-1.2163,-0.6321,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2132,1,High-Stop-Density Core,1.0549,False,-1.2282,-0.6181,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2133,2,Dense Urban Trunk,1.4601,False,2.7833,-1.0818,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2134,2,Dense Urban Trunk,1.1139,False,2.931,-0.4336,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2135,2,Dense Urban Trunk,2.6034,False,2.634,-1.0344,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2137,1,High-Stop-Density Core,1.6795,False,-1.9607,0.8787,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2138,1,High-Stop-Density Core,1.8468,False,-2.1737,0.8056,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2140,0,Long Regional Connector,1.9343,False,0.2312,0.3216,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2141,2,Dense Urban Trunk,1.4706,False,2.512,0.8579,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2142,2,Dense Urban Trunk,1.4616,False,2.5387,0.8496,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2145,0,Long Regional Connector,0.9841,False,-0.0464,0.3482,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2146,0,Long Regional Connector,1.1819,False,-0.3237,0.5632,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2147,1,High-Stop-Density Core,1.6828,False,-2.5948,-0.875,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2148,1,High-Stop-Density Core,1.6753,False,-2.6587,-0.7985,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2149,0,Long Regional Connector,1.0641,False,1.2646,-0.1686,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2150,0,Long Regional Connector,0.884,False,1.1121,-0.0973,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2151,0,Long Regional Connector,2.1664,False,0.982,-1.5008,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2152,0,Long Regional Connector,2.0991,False,0.9009,-1.4811,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2153,1,High-Stop-Density Core,1.4885,False,-0.9066,0.4725,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2154,0,Long Regional Connector,1.7283,False,-0.6987,0.7549,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2155,0,Long Regional Connector,1.0784,False,-0.2692,0.7474,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2156,0,Long Regional Connector,0.867,False,0.0051,0.7174,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2157,1,High-Stop-Density Core,1.0526,False,-1.4126,0.0912,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2158,1,High-Stop-Density Core,1.1826,False,-2.0307,-0.0106,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2159,0,Long Regional Connector,1.3163,False,0.9692,-0.8587,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2160,0,Long Regional Connector,1.3164,False,0.968,-0.8586,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2161,1,High-Stop-Density Core,2.9335,True,-2.193,0.5462,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2163,0,Long Regional Connector,2.078,False,1.2794,1.0037,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2164,0,Long Regional Connector,2.1117,False,0.837,0.9728,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2165,0,Long Regional Connector,1.8913,False,-0.4561,0.1828,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2166,0,Long Regional Connector,1.7103,False,-0.2983,0.125,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2167,0,Long Regional Connector,1.2619,False,0.3064,-0.1984,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2168,0,Long Regional Connector,0.7862,False,0.3501,-0.0855,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2169,2,Dense Urban Trunk,1.6831,False,2.2226,1.1608,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2170,0,Long Regional Connector,1.3864,False,1.7571,1.1474,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2171,0,Long Regional Connector,0.9746,False,0.9577,0.9102,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2172,0,Long Regional Connector,1.5869,False,0.3525,0.6461,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2173,1,High-Stop-Density Core,1.822,False,-2.3723,0.9482,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2174,1,High-Stop-Density Core,2.3036,False,-2.1205,0.9005,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2175,1,High-Stop-Density Core,2.5265,False,-1.663,0.6082,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2176,1,High-Stop-Density Core,2.0511,False,-1.7004,0.6427,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2177,0,Long Regional Connector,1.4155,False,-0.4233,0.4291,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2178,0,Long Regional Connector,1.3387,False,-0.3747,0.3536,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2179,1,High-Stop-Density Core,0.967,False,-1.6485,0.9058,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2180,1,High-Stop-Density Core,0.9811,False,-1.6426,0.9073,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2181,0,Long Regional Connector,1.2909,False,-0.4465,0.356,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2182,0,Long Regional Connector,1.5395,False,-0.5673,0.3599,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2183,0,Long Regional Connector,1.6334,False,-0.0738,0.4856,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2184,0,Long Regional Connector,2.0116,False,-0.6434,0.3792,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2185,1,High-Stop-Density Core,1.5833,False,-2.0282,0.92,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2186,1,High-Stop-Density Core,0.9626,False,-2.1009,0.9934,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2187,0,Long Regional Connector,1.5539,False,-0.5898,0.8307,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2188,0,Long Regional Connector,2.099,False,-0.6493,0.7208,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2189,0,Long Regional Connector,0.8142,False,0.5439,0.6047,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2190,0,Long Regional Connector,0.4949,False,0.3445,0.3898,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2192,1,High-Stop-Density Core,2.0242,False,-1.8715,-0.4763,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2193,1,High-Stop-Density Core,0.7154,False,-2.0344,0.2038,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2194,1,High-Stop-Density Core,0.7375,False,-1.7845,0.011,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2195,1,High-Stop-Density Core,2.9562,True,-2.4412,-1.1537,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2196,1,High-Stop-Density Core,2.5656,False,-2.469,-1.1008,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2197,0,Long Regional Connector,3.2739,True,0.0341,1.1601,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2198,0,Long Regional Connector,1.527,False,0.1537,1.0859,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2199,2,Dense Urban Trunk,1.8576,False,2.0685,-1.3289,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2200,2,Dense Urban Trunk,1.6599,False,2.1826,-1.3753,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2201,0,Long Regional Connector,1.3162,False,0.9041,-0.4917,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2202,0,Long Regional Connector,1.0198,False,0.8761,-0.5248,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2203,0,Long Regional Connector,1.5121,False,1.2473,-0.2324,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2204,0,Long Regional Connector,1.4715,False,0.6541,-0.1695,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2205,2,Dense Urban Trunk,1.276,False,2.5213,-1.2873,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2206,2,Dense Urban Trunk,1.4482,False,2.2697,-1.3738,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2207,3,Local Feeder,2.7009,False,-2.0687,-1.9283,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2208,3,Local Feeder,1.6863,False,-1.9965,-2.0626,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2209,1,High-Stop-Density Core,1.3265,False,-2.1619,0.7404,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2210,1,High-Stop-Density Core,0.8211,False,-2.0267,0.6019,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2211,0,Long Regional Connector,2.2958,True,1.8106,1.3542,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2212,0,Long Regional Connector,2.1967,False,2.1596,1.3008,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2213,1,High-Stop-Density Core,0.6714,False,-1.3852,0.1995,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2214,1,High-Stop-Density Core,0.7319,False,-1.2555,0.3186,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2215,1,High-Stop-Density Core,2.9042,True,-1.0211,-0.1433,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2217,0,Long Regional Connector,1.576,False,0.0441,0.8106,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2218,0,Long Regional Connector,1.6734,False,0.1043,0.775,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2219,1,High-Stop-Density Core,0.5832,False,-1.2306,0.7462,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2220,1,High-Stop-Density Core,0.7222,False,-1.1978,0.8596,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2221,0,Long Regional Connector,1.5232,False,0.4165,0.9392,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2222,0,Long Regional Connector,1.2417,False,0.5654,0.8925,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2223,0,Long Regional Connector,1.3339,False,0.4385,0.782,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2224,0,Long Regional Connector,0.48,False,0.7708,0.7272,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2225,1,High-Stop-Density Core,1.0915,False,-0.8075,0.3584,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2226,1,High-Stop-Density Core,2.2697,False,-2.4813,-0.7149,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2227,2,Dense Urban Trunk,1.9764,False,2.2385,-0.0989,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2228,2,Dense Urban Trunk,0.9907,False,2.8009,-0.1872,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2229,0,Long Regional Connector,0.9558,False,0.3667,-0.3383,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2230,1,High-Stop-Density Core,3.0962,True,-2.6671,-0.6081,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2231,0,Long Regional Connector,1.5124,False,1.8144,-0.076,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2232,0,Long Regional Connector,1.1536,False,1.3078,-0.4063,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2233,0,Long Regional Connector,1.3579,False,1.8146,-0.239,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2234,2,Dense Urban Trunk,1.2364,False,1.9548,-0.282,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2235,0,Long Regional Connector,1.1715,False,1.6794,0.8454,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2236,0,Long Regional Connector,1.5741,False,1.9188,1.0741,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2238,0,Long Regional Connector,1.1227,False,1.3445,0.8737,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2239,1,High-Stop-Density Core,1.6703,False,-1.7648,0.6605,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2240,1,High-Stop-Density Core,2.7043,False,-1.9718,0.2046,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2241,0,Long Regional Connector,2.0256,False,0.5054,1.2966,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2242,0,Long Regional Connector,1.4903,False,0.5992,1.2116,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2243,0,Long Regional Connector,1.6342,False,0.6744,0.934,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2244,0,Long Regional Connector,1.4695,False,0.3872,1.0797,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2245,0,Long Regional Connector,0.5118,False,0.7918,0.8722,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2246,0,Long Regional Connector,1.1022,False,0.161,0.8082,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2247,1,High-Stop-Density Core,2.093,False,-2.4704,0.0029,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2248,1,High-Stop-Density Core,1.4878,False,-2.4876,-0.0406,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2249,1,High-Stop-Density Core,1.0886,False,-0.8322,-0.2185,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2250,1,High-Stop-Density Core,0.9943,False,-0.9864,0.0439,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2251,0,Long Regional Connector,1.2253,False,-0.4227,0.5266,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2252,0,Long Regional Connector,1.6039,False,-0.6458,0.3749,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2253,0,Long Regional Connector,1.3081,False,0.5922,0.9713,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2254,0,Long Regional Connector,0.5597,False,0.8131,0.862,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2255,0,Long Regional Connector,1.1836,False,1.4689,0.8227,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2256,0,Long Regional Connector,0.996,False,1.5836,0.7713,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2257,0,Long Regional Connector,1.1895,False,1.5171,0.8113,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2258,0,Long Regional Connector,1.0463,False,1.652,0.7581,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2259,0,Long Regional Connector,0.837,False,0.0488,0.2358,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2260,1,High-Stop-Density Core,0.6846,False,-1.1958,0.1692,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2261,2,Dense Urban Trunk,0.7394,False,2.5189,0.0259,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2262,2,Dense Urban Trunk,1.1781,False,2.2953,0.0163,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2263,1,High-Stop-Density Core,0.7153,False,-2.1125,0.484,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2264,1,High-Stop-Density Core,1.6907,False,-2.2376,0.403,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2265,3,Local Feeder,2.8834,False,-2.3505,-1.542,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2266,1,High-Stop-Density Core,1.8292,False,-2.5123,-0.8117,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2267,1,High-Stop-Density Core,1.3931,False,-1.3277,-0.7739,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2268,1,High-Stop-Density Core,1.5647,False,-1.78,-0.4447,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2269,1,High-Stop-Density Core,2.0281,False,-0.5096,0.0857,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2270,1,High-Stop-Density Core,2.232,False,-0.3891,0.1189,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2271,0,Long Regional Connector,1.7566,False,-0.1785,0.9278,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2272,0,Long Regional Connector,1.6937,False,-0.4811,0.7373,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2273,3,Local Feeder,2.5883,False,-2.5223,-3.8219,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2274,3,Local Feeder,1.9103,False,-0.59,-1.5618,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2275,1,High-Stop-Density Core,3.3784,True,-2.5996,-0.0697,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2276,3,Local Feeder,2.0794,False,-0.6154,-3.9765,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2277,0,Long Regional Connector,1.7923,False,0.8563,0.894,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2278,1,High-Stop-Density Core,3.4228,True,-2.8596,0.5016,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2279,0,Long Regional Connector,0.7111,False,0.5288,0.6976,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2280,1,High-Stop-Density Core,1.4815,False,-1.4971,0.0367,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2281,1,High-Stop-Density Core,1.8479,False,-2.0449,0.0351,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2282,3,Local Feeder,1.0968,False,-2.1829,-2.2603,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2283,1,High-Stop-Density Core,2.1848,False,-2.5325,-0.3797,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2284,1,High-Stop-Density Core,1.4206,False,-1.3758,0.9176,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2285,1,High-Stop-Density Core,2.679,False,-1.6315,0.5941,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2286,1,High-Stop-Density Core,1.3639,False,-2.3665,0.7996,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2287,1,High-Stop-Density Core,1.1793,False,-2.39,0.7861,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2288,0,Long Regional Connector,1.0912,False,1.3535,0.5622,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2289,2,Dense Urban Trunk,1.3125,False,2.1141,0.7002,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2290,0,Long Regional Connector,2.279,True,0.4057,0.7665,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2293,0,Long Regional Connector,1.47,False,0.0298,0.9371,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2294,0,Long Regional Connector,1.2527,False,1.6058,0.7558,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2295,0,Long Regional Connector,1.4038,False,1.6991,0.7868,typology-v1-f9da2ebe,ML_ESTIMATED
LTFRB_PUJ2296,0,Long Regional Connector,1.0389,False,0.6774,0.9306,typology-v1-f9da2ebe,ML_ESTIMATED
